Pair,Maturity_Years,Strike_Price,Implied_Volatility
USDJPY,0.11785714285714285,184.2213846153846,
USDJPY,0.11785714285714285,186.56815384615385,
USDJPY,0.11785714285714285,188.91492307692306,
USDJPY,0.11785714285714285,191.2616923076923,
USDJPY,0.11785714285714285,193.60846153846154,
USDJPY,0.11785714285714285,195.95523076923075,
USDJPY,0.11785714285714285,198.302,
USDJPY,0.18571428571428572,106.77799999999999,
USDJPY,0.18571428571428572,109.12476923076922,
USDJPY,0.18571428571428572,111.47153846153846,
USDJPY,0.18571428571428572,113.81830769230768,
USDJPY,0.18571428571428572,116.16507692307691,
USDJPY,0.18571428571428572,118.51184615384615,
USDJPY,0.18571428571428572,120.85861538461538,
USDJPY,0.18571428571428572,123.20538461538462,
USDJPY,0.18571428571428572,125.55215384615384,
USDJPY,0.18571428571428572,127.89892307692307,
USDJPY,0.18571428571428572,130.2456923076923,
USDJPY,0.18571428571428572,132.59246153846152,
USDJPY,0.18571428571428572,134.93923076923076,
USDJPY,0.18571428571428572,137.286,
USDJPY,0.18571428571428572,139.6327692307692,
USDJPY,0.18571428571428572,141.97953846153845,
USDJPY,0.18571428571428572,144.3263076923077,0.04671379618819685
USDJPY,0.18571428571428572,146.6730769230769,0.05044660240615107
USDJPY,0.18571428571428572,149.01984615384615,0.05101107480233503
USDJPY,0.18571428571428572,151.3666153846154,0.051121252949655235
USDJPY,0.18571428571428572,153.7133846153846,0.05103724432336963
USDJPY,0.18571428571428572,156.06015384615384,0.050605541081205754
USDJPY,0.18571428571428572,158.40692307692308,0.048525328886326075
USDJPY,0.18571428571428572,160.7536923076923,
USDJPY,0.18571428571428572,163.10046153846153,
USDJPY,0.18571428571428572,165.44723076923077,
USDJPY,0.18571428571428572,167.79399999999998,
USDJPY,0.18571428571428572,170.14076923076922,
USDJPY,0.18571428571428572,172.48753846153846,
USDJPY,0.18571428571428572,174.83430769230768,
USDJPY,0.18571428571428572,177.18107692307692,
USDJPY,0.18571428571428572,179.52784615384616,
USDJPY,0.18571428571428572,181.87461538461537,
USDJPY,0.18571428571428572,184.2213846153846,
USDJPY,0.18571428571428572,186.56815384615385,
USDJPY,0.18571428571428572,188.91492307692306,
USDJPY,0.18571428571428572,191.2616923076923,
USDJPY,0.18571428571428572,193.60846153846154,
USDJPY,0.18571428571428572,195.95523076923075,
USDJPY,0.18571428571428572,198.302,
USDJPY,0.25357142857142856,106.77799999999999,
USDJPY,0.25357142857142856,109.12476923076922,
USDJPY,0.25357142857142856,111.47153846153846,
USDJPY,0.25357142857142856,113.81830769230768,
USDJPY,0.25357142857142856,116.16507692307691,
USDJPY,0.25357142857142856,118.51184615384615,
USDJPY,0.25357142857142856,120.85861538461538,
USDJPY,0.25357142857142856,123.20538461538462,
USDJPY,0.25357142857142856,125.55215384615384,
USDJPY,0.25357142857142856,127.89892307692307,
USDJPY,0.25357142857142856,130.2456923076923,
USDJPY,0.25357142857142856,132.59246153846152,
USDJPY,0.25357142857142856,134.93923076923076,
USDJPY,0.25357142857142856,137.286,
USDJPY,0.25357142857142856,139.6327692307692,
USDJPY,0.25357142857142856,141.97953846153845,
USDJPY,0.25357142857142856,144.3263076923077,0.04948533917724433
USDJPY,0.25357142857142856,146.6730769230769,0.05177637065568568
USDJPY,0.25357142857142856,149.01984615384615,0.05234957670899397
USDJPY,0.25357142857142856,151.3666153846154,0.05246065117439781
USDJPY,0.25357142857142856,153.7133846153846,0.052280538674603694
USDJPY,0.25357142857142856,156.06015384615384,0.05159077981909788
USDJPY,0.25357142857142856,158.40692307692308,0.049072504260823026
USDJPY,0.25357142857142856,160.7536923076923,
USDJPY,0.25357142857142856,163.10046153846153,
USDJPY,0.25357142857142856,165.44723076923077,
USDJPY,0.25357142857142856,167.79399999999998,
USDJPY,0.25357142857142856,170.14076923076922,
USDJPY,0.25357142857142856,172.48753846153846,
USDJPY,0.25357142857142856,174.83430769230768,
USDJPY,0.25357142857142856,177.18107692307692,
USDJPY,0.25357142857142856,179.52784615384616,
USDJPY,0.25357142857142856,181.87461538461537,
USDJPY,0.25357142857142856,184.2213846153846,
USDJPY,0.25357142857142856,186.56815384615385,
USDJPY,0.25357142857142856,188.91492307692306,
USDJPY,0.25357142857142856,191.2616923076923,
USDJPY,0.25357142857142856,193.60846153846154,
USDJPY,0.25357142857142856,195.95523076923075,
USDJPY,0.25357142857142856,198.302,
USDJPY,0.3214285714285714,106.77799999999999,
USDJPY,0.3214285714285714,109.12476923076922,
USDJPY,0.3214285714285714,111.47153846153846,
USDJPY,0.3214285714285714,113.81830769230768,
USDJPY,0.3214285714285714,116.16507692307691,
USDJPY,0.3214285714285714,118.51184615384615,
USDJPY,0.3214285714285714,120.85861538461538,
USDJPY,0.3214285714285714,123.20538461538462,
USDJPY,0.3214285714285714,125.55215384615384,
USDJPY,0.3214285714285714,127.89892307692307,
USDJPY,0.3214285714285714,130.2456923076923,
USDJPY,0.3214285714285714,132.59246153846152,
USDJPY,0.3214285714285714,134.93923076923076,
USDJPY,0.3214285714285714,137.286,
USDJPY,0.3214285714285714,139.6327692307692,
USDJPY,0.3214285714285714,141.97953846153845,
USDJPY,0.3214285714285714,144.3263076923077,0.05004964334538534
USDJPY,0.3214285714285714,146.6730769230769,0.05229822602863409
USDJPY,0.3214285714285714,149.01984615384615,0.052972443984576185
USDJPY,0.3214285714285714,151.3666153846154,0.05306674025133702
USDJPY,0.3214285714285714,153.7133846153846,0.052704744792189055
USDJPY,0.3214285714285714,156.06015384615384,0.05154349552680405
USDJPY,0.3214285714285714,158.40692307692308,0.04773825331708478
USDJPY,0.3214285714285714,160.7536923076923,
USDJPY,0.3214285714285714,163.10046153846153,
USDJPY,0.3214285714285714,165.44723076923077,
USDJPY,0.3214285714285714,167.79399999999998,
USDJPY,0.3214285714285714,170.14076923076922,
USDJPY,0.3214285714285714,172.48753846153846,
USDJPY,0.3214285714285714,174.83430769230768,
USDJPY,0.3214285714285714,177.18107692307692,
USDJPY,0.3214285714285714,179.52784615384616,
USDJPY,0.3214285714285714,181.87461538461537,
USDJPY,0.3214285714285714,184.2213846153846,
USDJPY,0.3214285714285714,186.56815384615385,
USDJPY,0.3214285714285714,188.91492307692306,
USDJPY,0.3214285714285714,191.2616923076923,
USDJPY,0.3214285714285714,193.60846153846154,
USDJPY,0.3214285714285714,195.95523076923075,
USDJPY,0.3214285714285714,198.302,
USDJPY,0.38928571428571423,106.77799999999999,
USDJPY,0.38928571428571423,109.12476923076922,
USDJPY,0.38928571428571423,111.47153846153846,
USDJPY,0.38928571428571423,113.81830769230768,
USDJPY,0.38928571428571423,116.16507692307691,
USDJPY,0.38928571428571423,118.51184615384615,
USDJPY,0.38928571428571423,120.85861538461538,
USDJPY,0.38928571428571423,123.20538461538462,
USDJPY,0.38928571428571423,125.55215384615384,
USDJPY,0.38928571428571423,127.89892307692307,
USDJPY,0.38928571428571423,130.2456923076923,
USDJPY,0.38928571428571423,132.59246153846152,
USDJPY,0.38928571428571423,134.93923076923076,
USDJPY,0.38928571428571423,137.286,
USDJPY,0.38928571428571423,139.6327692307692,
USDJPY,0.38928571428571423,141.97953846153845,0.057834645227385635
USDJPY,0.38928571428571423,144.3263076923077,0.06207220379462014
USDJPY,0.38928571428571423,146.6730769230769,0.06363072494400569
USDJPY,0.38928571428571423,149.01984615384615,0.06421359017021465
USDJPY,0.38928571428571423,151.3666153846154,0.06422869103290356
USDJPY,0.38928571428571423,153.7133846153846,0.0637148087423911
USDJPY,0.38928571428571423,156.06015384615384,0.06242215636180262
USDJPY,0.38928571428571423,158.40692307692308,0.059456955112390006
USDJPY,0.38928571428571423,160.7536923076923,0.04966155940077206
USDJPY,0.38928571428571423,163.10046153846153,
USDJPY,0.38928571428571423,165.44723076923077,
USDJPY,0.38928571428571423,167.79399999999998,
USDJPY,0.38928571428571423,170.14076923076922,
USDJPY,0.38928571428571423,172.48753846153846,
USDJPY,0.38928571428571423,174.83430769230768,
USDJPY,0.38928571428571423,177.18107692307692,
USDJPY,0.38928571428571423,179.52784615384616,
USDJPY,0.38928571428571423,181.87461538461537,
USDJPY,0.38928571428571423,184.2213846153846,
USDJPY,0.38928571428571423,186.56815384615385,
USDJPY,0.38928571428571423,188.91492307692306,
USDJPY,0.38928571428571423,191.2616923076923,
USDJPY,0.38928571428571423,193.60846153846154,
USDJPY,0.38928571428571423,195.95523076923075,
USDJPY,0.38928571428571423,198.302,
USDJPY,0.45714285714285713,106.77799999999999,
USDJPY,0.45714285714285713,109.12476923076922,
USDJPY,0.45714285714285713,111.47153846153846,
USDJPY,0.45714285714285713,113.81830769230768,
USDJPY,0.45714285714285713,116.16507692307691,
USDJPY,0.45714285714285713,118.51184615384615,
USDJPY,0.45714285714285713,120.85861538461538,
USDJPY,0.45714285714285713,123.20538461538462,
USDJPY,0.45714285714285713,125.55215384615384,
USDJPY,0.45714285714285713,127.89892307692307,
USDJPY,0.45714285714285713,130.2456923076923,
USDJPY,0.45714285714285713,132.59246153846152,
USDJPY,0.45714285714285713,134.93923076923076,
USDJPY,0.45714285714285713,137.286,
USDJPY,0.45714285714285713,139.6327692307692,
USDJPY,0.45714285714285713,141.97953846153845,0.05718078903191816
USDJPY,0.45714285714285713,144.3263076923077,0.061785128763665084
USDJPY,0.45714285714285713,146.6730769230769,0.06358696613171305
USDJPY,0.45714285714285713,149.01984615384615,0.06423492622833915
USDJPY,0.45714285714285713,151.3666153846154,0.06413062768209034
USDJPY,0.45714285714285713,153.7133846153846,0.0632706195793578
USDJPY,0.45714285714285713,156.06015384615384,0.061273730595398056
USDJPY,0.45714285714285713,158.40692307692308,0.05676003586510055
USDJPY,0.45714285714285713,160.7536923076923,
USDJPY,0.45714285714285713,163.10046153846153,
USDJPY,0.45714285714285713,165.44723076923077,
USDJPY,0.45714285714285713,167.79399999999998,
USDJPY,0.45714285714285713,170.14076923076922,
USDJPY,0.45714285714285713,172.48753846153846,
USDJPY,0.45714285714285713,174.83430769230768,
USDJPY,0.45714285714285713,177.18107692307692,
USDJPY,0.45714285714285713,179.52784615384616,
USDJPY,0.45714285714285713,181.87461538461537,
USDJPY,0.45714285714285713,184.2213846153846,
USDJPY,0.45714285714285713,186.56815384615385,
USDJPY,0.45714285714285713,188.91492307692306,
USDJPY,0.45714285714285713,191.2616923076923,
USDJPY,0.45714285714285713,193.60846153846154,
USDJPY,0.45714285714285713,195.95523076923075,
USDJPY,0.45714285714285713,198.302,
USDJPY,0.525,106.77799999999999,
USDJPY,0.525,109.12476923076922,
USDJPY,0.525,111.47153846153846,
USDJPY,0.525,113.81830769230768,
USDJPY,0.525,116.16507692307691,
USDJPY,0.525,118.51184615384615,
USDJPY,0.525,120.85861538461538,
USDJPY,0.525,123.20538461538462,
USDJPY,0.525,125.55215384615384,
USDJPY,0.525,127.89892307692307,
USDJPY,0.525,130.2456923076923,
USDJPY,0.525,132.59246153846152,
USDJPY,0.525,134.93923076923076,
USDJPY,0.525,137.286,
USDJPY,0.525,139.6327692307692,
USDJPY,0.525,141.97953846153845,0.05374985088810708
USDJPY,0.525,144.3263076923077,0.05955920252290596
USDJPY,0.525,146.6730769230769,0.061795040925541646
USDJPY,0.525,149.01984615384615,0.06252336872071228
USDJPY,0.525,151.3666153846154,0.062200142529239374
USDJPY,0.525,153.7133846153846,0.0607508928575084
USDJPY,0.525,156.06015384615384,0.05749847169547045
USDJPY,0.525,158.40692307692308,0.049439808585698734
USDJPY,0.525,160.7536923076923,
USDJPY,0.525,163.10046153846153,
USDJPY,0.525,165.44723076923077,
USDJPY,0.525,167.79399999999998,
USDJPY,0.525,170.14076923076922,
USDJPY,0.525,172.48753846153846,
USDJPY,0.525,174.83430769230768,
USDJPY,0.525,177.18107692307692,
USDJPY,0.525,179.52784615384616,
USDJPY,0.525,181.87461538461537,
USDJPY,0.525,184.2213846153846,
USDJPY,0.525,186.56815384615385,
USDJPY,0.525,188.91492307692306,
USDJPY,0.525,191.2616923076923,
USDJPY,0.525,193.60846153846154,
USDJPY,0.525,195.95523076923075,
USDJPY,0.525,198.302,
USDJPY,0.5928571428571429,106.77799999999999,
USDJPY,0.5928571428571429,109.12476923076922,
USDJPY,0.5928571428571429,111.47153846153846,
USDJPY,0.5928571428571429,113.81830769230768,
USDJPY,0.5928571428571429,116.16507692307691,
USDJPY,0.5928571428571429,118.51184615384615,
USDJPY,0.5928571428571429,120.85861538461538,
USDJPY,0.5928571428571429,123.20538461538462,
USDJPY,0.5928571428571429,125.55215384615384,
USDJPY,0.5928571428571429,127.89892307692307,
USDJPY,0.5928571428571429,130.2456923076923,
USDJPY,0.5928571428571429,132.59246153846152,
USDJPY,0.5928571428571429,134.93923076923076,
USDJPY,0.5928571428571429,137.286,
USDJPY,0.5928571428571429,139.6327692307692,
USDJPY,0.5928571428571429,141.97953846153845,0.04543974828045419
USDJPY,0.5928571428571429,144.3263076923077,0.05445388523931316
USDJPY,0.5928571428571429,146.6730769230769,0.05748459830871133
USDJPY,0.5928571428571429,149.01984615384615,0.05832319838289067
USDJPY,0.5928571428571429,151.3666153846154,0.05759560185683822
USDJPY,0.5928571428571429,153.7133846153846,0.055059109860920136
USDJPY,0.5928571428571429,156.06015384615384,0.0491023128306918
USDJPY,0.5928571428571429,158.40692307692308,
USDJPY,0.5928571428571429,160.7536923076923,
USDJPY,0.5928571428571429,163.10046153846153,
USDJPY,0.5928571428571429,165.44723076923077,
USDJPY,0.5928571428571429,167.79399999999998,
USDJPY,0.5928571428571429,170.14076923076922,
USDJPY,0.5928571428571429,172.48753846153846,
USDJPY,0.5928571428571429,174.83430769230768,
USDJPY,0.5928571428571429,177.18107692307692,
USDJPY,0.5928571428571429,179.52784615384616,
USDJPY,0.5928571428571429,181.87461538461537,
USDJPY,0.5928571428571429,184.2213846153846,
USDJPY,0.5928571428571429,186.56815384615385,
USDJPY,0.5928571428571429,188.91492307692306,
USDJPY,0.5928571428571429,191.2616923076923,
USDJPY,0.5928571428571429,193.60846153846154,
USDJPY,0.5928571428571429,195.95523076923075,
USDJPY,0.5928571428571429,198.302,
USDJPY,0.6607142857142857,106.77799999999999,
USDJPY,0.6607142857142857,109.12476923076922,
USDJPY,0.6607142857142857,111.47153846153846,
USDJPY,0.6607142857142857,113.81830769230768,
USDJPY,0.6607142857142857,116.16507692307691,
USDJPY,0.6607142857142857,118.51184615384615,
USDJPY,0.6607142857142857,120.85861538461538,
USDJPY,0.6607142857142857,123.20538461538462,
USDJPY,0.6607142857142857,125.55215384615384,
USDJPY,0.6607142857142857,127.89892307692307,
USDJPY,0.6607142857142857,130.2456923076923,
USDJPY,0.6607142857142857,132.59246153846152,
USDJPY,0.6607142857142857,134.93923076923076,
USDJPY,0.6607142857142857,137.286,
USDJPY,0.6607142857142857,139.6327692307692,
USDJPY,0.6607142857142857,141.97953846153845,
USDJPY,0.6607142857142857,144.3263076923077,0.044502521689035346
USDJPY,0.6607142857142857,146.6730769230769,0.049347301650168186
USDJPY,0.6607142857142857,149.01984615384615,0.05039675827067301
USDJPY,0.6607142857142857,151.3666153846154,0.0488700602424984
USDJPY,0.6607142857142857,153.7133846153846,0.043894251251190064
USDJPY,0.6607142857142857,156.06015384615384,
USDJPY,0.6607142857142857,158.40692307692308,
USDJPY,0.6607142857142857,160.7536923076923,
USDJPY,0.6607142857142857,163.10046153846153,
USDJPY,0.6607142857142857,165.44723076923077,
USDJPY,0.6607142857142857,167.79399999999998,
USDJPY,0.6607142857142857,170.14076923076922,
USDJPY,0.6607142857142857,172.48753846153846,
USDJPY,0.6607142857142857,174.83430769230768,
USDJPY,0.6607142857142857,177.18107692307692,
USDJPY,0.6607142857142857,179.52784615384616,
USDJPY,0.6607142857142857,181.87461538461537,
USDJPY,0.6607142857142857,184.2213846153846,
USDJPY,0.6607142857142857,186.56815384615385,
USDJPY,0.6607142857142857,188.91492307692306,
USDJPY,0.6607142857142857,191.2616923076923,
USDJPY,0.6607142857142857,193.60846153846154,
USDJPY,0.6607142857142857,195.95523076923075,
USDJPY,0.6607142857142857,198.302,
USDJPY,0.7285714285714285,106.77799999999999,
USDJPY,0.7285714285714285,109.12476923076922,
USDJPY,0.7285714285714285,111.47153846153846,
USDJPY,0.7285714285714285,113.81830769230768,
USDJPY,0.7285714285714285,116.16507692307691,
USDJPY,0.7285714285714285,118.51184615384615,
USDJPY,0.7285714285714285,120.85861538461538,
USDJPY,0.7285714285714285,123.20538461538462,
USDJPY,0.7285714285714285,125.55215384615384,
USDJPY,0.7285714285714285,127.89892307692307,
USDJPY,0.7285714285714285,130.2456923076923,
USDJPY,0.7285714285714285,132.59246153846152,
USDJPY,0.7285714285714285,134.93923076923076,
USDJPY,0.7285714285714285,137.286,
USDJPY,0.7285714285714285,139.6327692307692,
USDJPY,0.7285714285714285,141.97953846153845,
USDJPY,0.7285714285714285,144.3263076923077,
USDJPY,0.7285714285714285,146.6730769230769,0.03498355191758802
USDJPY,0.7285714285714285,149.01984615384615,0.03674146163935317
USDJPY,0.7285714285714285,151.3666153846154,0.033211609862759596
USDJPY,0.7285714285714285,153.7133846153846,
USDJPY,0.7285714285714285,156.06015384615384,
USDJPY,0.7285714285714285,158.40692307692308,
USDJPY,0.7285714285714285,160.7536923076923,
USDJPY,0.7285714285714285,163.10046153846153,
USDJPY,0.7285714285714285,165.44723076923077,
USDJPY,0.7285714285714285,167.79399999999998,
USDJPY,0.7285714285714285,170.14076923076922,
USDJPY,0.7285714285714285,172.48753846153846,
USDJPY,0.7285714285714285,174.83430769230768,
USDJPY,0.7285714285714285,177.18107692307692,
USDJPY,0.7285714285714285,179.52784615384616,
USDJPY,0.7285714285714285,181.87461538461537,
USDJPY,0.7285714285714285,184.2213846153846,
USDJPY,0.7285714285714285,186.56815384615385,
USDJPY,0.7285714285714285,188.91492307692306,
USDJPY,0.7285714285714285,191.2616923076923,
USDJPY,0.7285714285714285,193.60846153846154,
USDJPY,0.7285714285714285,195.95523076923075,
USDJPY,0.7285714285714285,198.302,
USDJPY,0.7964285714285714,106.77799999999999,
USDJPY,0.7964285714285714,109.12476923076922,
USDJPY,0.7964285714285714,111.47153846153846,
USDJPY,0.7964285714285714,113.81830769230768,
USDJPY,0.7964285714285714,116.16507692307691,
USDJPY,0.7964285714285714,118.51184615384615,
USDJPY,0.7964285714285714,120.85861538461538,
USDJPY,0.7964285714285714,123.20538461538462,
USDJPY,0.7964285714285714,125.55215384615384,
USDJPY,0.7964285714285714,127.89892307692307,
USDJPY,0.7964285714285714,130.2456923076923,
USDJPY,0.7964285714285714,132.59246153846152,
USDJPY,0.7964285714285714,134.93923076923076,
USDJPY,0.7964285714285714,137.286,
USDJPY,0.7964285714285714,139.6327692307692,
USDJPY,0.7964285714285714,141.97953846153845,
USDJPY,0.7964285714285714,144.3263076923077,0.03835750751678934
USDJPY,0.7964285714285714,146.6730769230769,0.04169550675803888
USDJPY,0.7964285714285714,149.01984615384615,0.04233200203322363
USDJPY,0.7964285714285714,151.3666153846154,0.04104755049540019
USDJPY,0.7964285714285714,153.7133846153846,0.036892711471352764
USDJPY,0.7964285714285714,156.06015384615384,
USDJPY,0.7964285714285714,158.40692307692308,
USDJPY,0.7964285714285714,160.7536923076923,
USDJPY,0.7964285714285714,163.10046153846153,
USDJPY,0.7964285714285714,165.44723076923077,
USDJPY,0.7964285714285714,167.79399999999998,
USDJPY,0.7964285714285714,170.14076923076922,
USDJPY,0.7964285714285714,172.48753846153846,
USDJPY,0.7964285714285714,174.83430769230768,
USDJPY,0.7964285714285714,177.18107692307692,
USDJPY,0.7964285714285714,179.52784615384616,
USDJPY,0.7964285714285714,181.87461538461537,
USDJPY,0.7964285714285714,184.2213846153846,
USDJPY,0.7964285714285714,186.56815384615385,
USDJPY,0.7964285714285714,188.91492307692306,
USDJPY,0.7964285714285714,191.2616923076923,
USDJPY,0.7964285714285714,193.60846153846154,
USDJPY,0.7964285714285714,195.95523076923075,
USDJPY,0.7964285714285714,198.302,
USDJPY,0.8642857142857143,106.77799999999999,
USDJPY,0.8642857142857143,109.12476923076922,
USDJPY,0.8642857142857143,111.47153846153846,
USDJPY,0.8642857142857143,113.81830769230768,
USDJPY,0.8642857142857143,116.16507692307691,
USDJPY,0.8642857142857143,118.51184615384615,
USDJPY,0.8642857142857143,120.85861538461538,
USDJPY,0.8642857142857143,123.20538461538462,
USDJPY,0.8642857142857143,125.55215384615384,
USDJPY,0.8642857142857143,127.89892307692307,
USDJPY,0.8642857142857143,130.2456923076923,
USDJPY,0.8642857142857143,132.59246153846152,
USDJPY,0.8642857142857143,134.93923076923076,
USDJPY,0.8642857142857143,137.286,
USDJPY,0.8642857142857143,139.6327692307692,
USDJPY,0.8642857142857143,141.97953846153845,
USDJPY,0.8642857142857143,144.3263076923077,0.03346569094233999
USDJPY,0.8642857142857143,146.6730769230769,0.037654624462802246
USDJPY,0.8642857142857143,149.01984615384615,0.03820440164781906
USDJPY,0.8642857142857143,151.3666153846154,0.036106152482397194
USDJPY,0.8642857142857143,153.7133846153846,0.028804267891327888
USDJPY,0.8642857142857143,156.06015384615384,
USDJPY,0.8642857142857143,158.40692307692308,
USDJPY,0.8642857142857143,160.7536923076923,
USDJPY,0.8642857142857143,163.10046153846153,
USDJPY,0.8642857142857143,165.44723076923077,
USDJPY,0.8642857142857143,167.79399999999998,
USDJPY,0.8642857142857143,170.14076923076922,
USDJPY,0.8642857142857143,172.48753846153846,
USDJPY,0.8642857142857143,174.83430769230768,
USDJPY,0.8642857142857143,177.18107692307692,
USDJPY,0.8642857142857143,179.52784615384616,
USDJPY,0.8642857142857143,181.87461538461537,
USDJPY,0.8642857142857143,184.2213846153846,
USDJPY,0.8642857142857143,186.56815384615385,
USDJPY,0.8642857142857143,188.91492307692306,
USDJPY,0.8642857142857143,191.2616923076923,
USDJPY,0.8642857142857143,193.60846153846154,
USDJPY,0.8642857142857143,195.95523076923075,
USDJPY,0.8642857142857143,198.302,
USDJPY,0.9321428571428572,106.77799999999999,
USDJPY,0.9321428571428572,109.12476923076922,
USDJPY,0.9321428571428572,111.47153846153846,
USDJPY,0.9321428571428572,113.81830769230768,
USDJPY,0.9321428571428572,116.16507692307691,
USDJPY,0.9321428571428572,118.51184615384615,
USDJPY,0.9321428571428572,120.85861538461538,
USDJPY,0.9321428571428572,123.20538461538462,
USDJPY,0.9321428571428572,125.55215384615384,
USDJPY,0.9321428571428572,127.89892307692307,
USDJPY,0.9321428571428572,130.2456923076923,
USDJPY,0.9321428571428572,132.59246153846152,
USDJPY,0.9321428571428572,134.93923076923076,
USDJPY,0.9321428571428572,137.286,
USDJPY,0.9321428571428572,139.6327692307692,
USDJPY,0.9321428571428572,141.97953846153845,
USDJPY,0.9321428571428572,144.3263076923077,0.02612086611505248
USDJPY,0.9321428571428572,146.6730769230769,0.032139591594594424
USDJPY,0.9321428571428572,149.01984615384615,0.03254575786395475
USDJPY,0.9321428571428572,151.3666153846154,0.028919952265341213
USDJPY,0.9321428571428572,153.7133846153846,
USDJPY,0.9321428571428572,156.06015384615384,
USDJPY,0.9321428571428572,158.40692307692308,
USDJPY,0.9321428571428572,160.7536923076923,
USDJPY,0.9321428571428572,163.10046153846153,
USDJPY,0.9321428571428572,165.44723076923077,
USDJPY,0.9321428571428572,167.79399999999998,
USDJPY,0.9321428571428572,170.14076923076922,
USDJPY,0.9321428571428572,172.48753846153846,
USDJPY,0.9321428571428572,174.83430769230768,
USDJPY,0.9321428571428572,177.18107692307692,
USDJPY,0.9321428571428572,179.52784615384616,
USDJPY,0.9321428571428572,181.87461538461537,
USDJPY,0.9321428571428572,184.2213846153846,
USDJPY,0.9321428571428572,186.56815384615385,
USDJPY,0.9321428571428572,188.91492307692306,
USDJPY,0.9321428571428572,191.2616923076923,
USDJPY,0.9321428571428572,193.60846153846154,
USDJPY,0.9321428571428572,195.95523076923075,
USDJPY,0.9321428571428572,198.302,
USDJPY,1.0,106.77799999999999,
USDJPY,1.0,109.12476923076922,
USDJPY,1.0,111.47153846153846,
USDJPY,1.0,113.81830769230768,
USDJPY,1.0,116.16507692307691,
USDJPY,1.0,118.51184615384615,
USDJPY,1.0,120.85861538461538,
USDJPY,1.0,123.20538461538462,
USDJPY,1.0,125.55215384615384,
USDJPY,1.0,127.89892307692307,
USDJPY,1.0,130.2456923076923,
USDJPY,1.0,132.59246153846152,
USDJPY,1.0,134.93923076923076,
USDJPY,1.0,137.286,
USDJPY,1.0,139.6327692307692,
USDJPY,1.0,141.97953846153845,
USDJPY,1.0,144.3263076923077,
